description,Beilagensalat,Regio Apfel,type,diet,mensa,image_path
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-03-07/mensa-rempartstrae_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-03-07/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-03-07/mensa-littenweiler_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-03-06/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-03-06/mensa-institutsviertel_essen-3.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-03-06/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-03-06/mensa-littenweiler_wochenangebot.jpg
Crispy chicken schnitzel with tomato sauce; fusilli,no,no,Meal 2,Non-vegetarian,Mensa Rempartstrae,images/2024-03-05/mensa-rempartstrae_essen-2.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-03-05/mensa-rempartstrae_wochenangebot.jpg
Pork steak with onion‑mustard crust; cream sauce; homemade spaetzle; green beans,no,no,Meal 2,Non-vegetarian,Mensa Institutsviertel,images/2024-03-05/mensa-institutsviertel_essen-2.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-03-05/mensa-institutsviertel_essen-3.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-03-05/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-03-05/mensa-littenweiler_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-03-04/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-03-04/mensa-institutsviertel_essen-3.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-03-04/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-03-04/mensa-littenweiler_wochenangebot.jpg
Texas skillet with soy strips and red beans; paprika dip; country potatoes,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2024-03-02/mensa-rempartstrae_essen-1.jpg
Zucchini kofta; herb yoghurt dip; Greek farmer’s salad; flatbread,no,no,Daily dish,Vegetarian,Mensa Rempartstrae,images/2024-03-01/mensa-rempartstrae_tagesgericht.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2024-03-01/mensa-institutsviertel_wochenangebot.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2024-02-29/mensa-institutsviertel_wochenangebot.jpg
Baked potato with pea guacamole and bean cream,no,no,Meal 1,Vegan,Mensa Institutsviertel,images/2024-02-28/mensa-institutsviertel_essen-1.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-02-28/mensa-institutsviertel_essen-3.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2024-02-28/mensa-institutsviertel_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-02-27/mensa-institutsviertel_essen-3.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2024-02-27/mensa-institutsviertel_wochenangebot.jpg
Soy gyros; tzatziki; vegetable rice; carrot coleslaw,no,no,Daily dish,Vegan on request,Mensa Rempartstrae,images/2024-02-26/mensa-rempartstrae_tagesgericht.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-02-26/mensa-institutsviertel_essen-3.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2024-02-26/mensa-institutsviertel_wochenangebot.jpg
Spaghetti with wheat‑vegetable Bolognese,no,no,Meal 1,Vegan,Mensa Littenweiler,images/2024-02-26/mensa-littenweiler_essen-1.jpg
Swiss‑chard and lentil curry with lemon leaves; basmati rice; naan bread,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2024-02-23/mensa-rempartstrae_essen-1.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-23/mensa-rempartstrae_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-23/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-22/mensa-rempartstrae_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-22/mensa-institutsviertel_wochenangebot.jpg
"Cauliflower burger with harissa mayonnaise, aubergine and rocket; French fries",no,no,Daily dish,Vegan,Mensa Rempartstrae,images/2024-02-21/mensa-rempartstrae_tagesgericht.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-21/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-02-21/mensa-institutsviertel_essen-3.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-21/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-20/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-02-20/mensa-institutsviertel_essen-3.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-20/mensa-institutsviertel_wochenangebot.jpg
Texas skillet with soy strips and red beans; paprika dip; country potatoes,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2024-02-19/mensa-rempartstrae_essen-1.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-19/mensa-rempartstrae_wochenangebot.jpg
"Lemon‑herb noodles with tomatoes, rocket and basil; organic smoked tofu; tomato sugo; parsley pesto",no,no,Meal 1,Vegan,Mensa Institutsviertel,images/2024-02-19/mensa-institutsviertel_essen-1.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-02-19/mensa-institutsviertel_essen-3.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-19/mensa-institutsviertel_wochenangebot.jpg
Crispy chicken schnitzel with tomato sauce; fusilli,no,no,Meal 2,Non-vegetarian,Mensa Rempartstrae,images/2024-02-17/mensa-rempartstrae_essen-2.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-16/mensa-institutsviertel_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-02-16/mensa-littenweiler_wochenangebot.jpg
Vegetable‑filled cannelloni with cheese crust; tomato sauce; herb pesto,no,no,Meal 1,Vegetarian,Mensa Rempartstrae,images/2024-02-15/mensa-rempartstrae_essen-1.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-15/mensa-institutsviertel_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-02-15/mensa-littenweiler_wochenangebot.jpg
Pan of potato dumplings and vegetables; cream sauce; leafy salad,no,no,Daily dish,Vegetarian,Mensa Rempartstrae,images/2024-02-14/mensa-rempartstrae_tagesgericht.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-14/mensa-institutsviertel_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-02-14/mensa-littenweiler_wochenangebot.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-13/mensa-institutsviertel_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-02-13/mensa-littenweiler_wochenangebot.jpg
"Thick‑cut fries with pea‑protein chilli, jalapeños, rocket, garlic oil, chilli oil and grated cheese",no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-12/mensa-institutsviertel_wochenangebot.jpg
Vegetable gnocchi pan with pink sauce; sheep’s cheese topping,no,no,Meal 1,Vegetarian,Mensa Rempartstrae,images/2024-02-09/mensa-rempartstrae_essen-1.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-09/mensa-rempartstrae_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-09/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-08/mensa-rempartstrae_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-08/mensa-institutsviertel_wochenangebot.jpg
Stuffed peppers; lattice potatoes; Spanish beans,no,no,Meal 1,Vegan,Mensa Rempartstrae,images/2024-02-07/mensa-rempartstrae_essen-1.jpg
Vegetable lasagne with olives and sheep’s cheese; pesto,no,no,Daily dish,Vegetarian,Mensa Rempartstrae,images/2024-02-07/mensa-rempartstrae_tagesgericht.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-07/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-02-07/mensa-institutsviertel_essen-3.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-07/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-06/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-02-06/mensa-institutsviertel_essen-3.jpg
Aglio spaghetti with sun‑dried tomatoes,no,no,Quick plate,Vegan,Mensa Institutsviertel,images/2024-02-06/mensa-institutsviertel_schneller-teller.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-06/mensa-institutsviertel_wochenangebot.jpg
Vegetarian sliced “meat” in creamy mushroom sauce; potato rösti; colourful pan‑fried vegetables,no,no,Meal 1,Vegetarian,Mensa Rempartstrae,images/2024-02-05/mensa-rempartstrae_essen-1.jpg
Vegan filet strips; hummus; vegetable salad; flatbread,no,no,Daily dish,Vegan,Mensa Rempartstrae,images/2024-02-05/mensa-rempartstrae_tagesgericht.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-02-05/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-02-05/mensa-institutsviertel_essen-3.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-02-05/mensa-institutsviertel_wochenangebot.jpg
Soy gyros; tzatziki; vegetable rice; carrot coleslaw,no,no,Meal 1,Vegan on request,Mensa Rempartstrae,images/2024-02-03/mensa-rempartstrae_essen-1.jpg
Colourful tortellini with creamy cheese sauce,no,no,Meal 1,Vegetarian,Mensa Rempartstrae,images/2024-02-01/mensa-rempartstrae_essen-1.jpg
Almond‑tofu ragout with mushrooms; homemade spaetzle,no,no,Meal 2,Vegetarian,Mensa Rempartstrae,images/2024-02-01/mensa-rempartstrae_essen-2.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2024-02-01/mensa-institutsviertel_wochenangebot.jpg
Crispy chicken schnitzel with tomato sauce; fusilli,no,no,Meal 2,Non-vegetarian,Mensa Rempartstrae,images/2024-01-30/mensa-rempartstrae_essen-2.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-01-29/mensa-institutsviertel_essen-3.jpg
"Thick‑cut fries with chilli con carne, garlic oil, chilli oil and grated mozzarella",no,no,Weekly special,Non-vegetarian,Mensa Institutsviertel,images/2024-01-29/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-01-26/mensa-rempartstrae_wochenangebot.jpg
Zucchini kofta; herb yoghurt dip; Greek farmer’s salad; flatbread,no,no,Daily dish,Vegetarian,Mensa Rempartstrae,images/2024-01-25/mensa-rempartstrae_tagesgericht.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-01-25/mensa-rempartstrae_wochenangebot.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-01-25/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-01-25/mensa-littenweiler_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-01-24/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-01-24/mensa-institutsviertel_essen-3.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-01-24/mensa-institutsviertel_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Littenweiler,images/2024-01-24/mensa-littenweiler_wochenangebot.jpg
Curry sausage or Planted™ curry sausage; French fries,no,no,Weekly special,Vegan on request,Mensa Rempartstrae,images/2024-01-23/mensa-rempartstrae_wochenangebot.jpg
Pasta creations from our in‑house pasta workshop with various sauces and toppings,no,no,Meal 3,Vegan,Mensa Institutsviertel,images/2024-01-23/mensa-institutsviertel_essen-3.jpg
Breaded pork schnitzel or vegetable schnitzel; roast gravy; French fries,no,no,Weekly special,Vegan on request,Mensa Institutsviertel,images/2024-01-23/mensa-institutsviertel_wochenangebot.jpg
